x,data
222,-20.491804122924805
223,-19.31147575378418
224,-18.557376861572266
225,-17.508195877075195
226,-16.754098892211914
227,-16.88524627685547
228,-6.65573787689209
229,-6.065573692321777
230,-6.131147384643555
231,-19.31147575378418
232,-42.918033599853516
233,-44.22950744628906
234,-25.016393661499023
235,-25.704917907714844
236,-26.032787322998047
237,-26.491804122924805
238,-26.459016799926758
239,-48.196720123291016
240,-28.393442153930664
241,-49.278690338134766
242,-28.983606338500977
243,-29.672130584716797
244,-31.639345169067383
245,-32.26229476928711
246,-32.78688430786133
247,-33.704917907714844
248,46.75409698486328
249,-57.01639175415039
250,-57.77049255371094
251,-58.426231384277344
252,44.75409698486328
253,16.1639347076416
254,43.540985107421875
255,-40.22950744628906
256,43.47541046142578
257,42.68852615356445
258,-41.6721305847168
259,12.393442153930664
260,41.442623138427734
261,40.819671630859375
262,40
263,-47.24590301513672
264,-47.573768615722656
265,-48.295082092285156
266,38.295082092285156
267,37.96721267700195
268,-49.442623138427734
269,37.442623138427734
270,37.344261169433594
271,37.278690338134766
272,36.85245895385742
273,35.96721267700195
274,35.278690338134766
275,34.721309661865234
276,34.16393280029297
277,33.47541046142578
278,32.3934440612793
279,31.344263076782227
280,30.1639347076416
281,29.04918098449707
282,27.606557846069336
283,7.5409836769104
284,6.032786846160889
285,4.622951030731201
286,2.5573770999908447
287,0.5573770403862
288,-0.8852459192276001
289,-11.573770523071289
290,-3.672131061553955
291,-2.524590253829956
292,-5.836065769195557
293,-6.7868852615356445
294,19.37704849243164
295,43.21311569213867
296,-17.57377052307129
297,-18.786884307861328
298,-19.540983200073242
299,-20.19672203063965
300,-20.88524627685547
301,-21.508195877075195
302,-22.1639347076416
303,13.508196830749512
304,13.0819673538208
305,12.393442153930664
306,11.803278923034668
307,11.0819673538208
308,10.459016799926758
309,9.803278923034668
310,9.442623138427734
311,10.983606338500977
312,11.114753723144531
313,9.573770523071289
314,9.377049446105957
315,8.885246276855469
316,8.459016799926758
317,9.278688430786133
318,9.049180030822754
319,8.327868461608887
320,8.098361015319824
321,6.360655784606934
322,7.704917907714844
323,7.704917907714844
324,6.622951030731201
325,7.770491600036621
326,8
327,6.491803169250488
328,6.262295246124268
329,7.147541046142578
330,5.901639461517334
331,5.672131061553955
332,5.3114752769470215
333,5.5409836769104
334,5.278688430786133
335,5.180327892303467
336,4.590163707733154
337,5.180327892303467
338,5.147541046142578
339,5.081967353820801
340,5.1147541999816895
341,4.754098415374756
342,4.426229476928711
343,4.131147384643555
344,3.9344263076782227
345,3.4426229000091553
346,3.5081968307495117
347,3.245901584625244
348,2.5573770999908447
349,2.131147623062134
350,1.9672131538391113
351,1.8360655307769775
352,1.737704873085022
353,1.6065573692321777
354,1.4426229000091553
355,1.049180269241333
356,1.1475409269332886
357,0.8524590134620667
358,0.8196721076965332
359,1.1147540807724
360,0.4590163826942444
361,0.8196721076965332
362,0.49180328845977783
363,0.4590163826942444
364,0.16393442451953888
365,-0.09836065769195557
366,-0.39344263076782227
367,-0.9180327653884888
368,-0.4262295067310333
369,-1.4754098653793335
370,-1.1803278923034668
371,-1.1147540807724
372,-1.8688524961471558
373,-1.311475396156311
374,-1.6065573692321777
375,-1.8360655307769775
376,-1.6393442153930664
377,-1.573770523071289
378,-2
379,-2.0327868461608887
380,-1.8360655307769775
381,-2.131147623062134
382,-1.9672131538391113
383,-2.6557376384735107
384,-2.721311569213867
385,-2.5573770999908447
386,-2.950819730758667
387,-3.704918146133423
388,-3.3114755153656006
389,-4
390,-3.672131061553955
391,-3.7704918384552
392,-3.704918146133423
393,-4.032786846160889
394,-4.131147384643555
395,-4.098360538482666
396,-5.245901584625244
397,-4.491803169250488
398,-4.491803169250488
399,-4.262295246124268
400,-4.229508399963379
401,-4.360655784606934
402,-5.34426212310791
403,-4.426229476928711
404,-4.360655784606934
405,-4.721311569213867
406,-5.475409984588623
407,-4.590163707733154
408,-5.5409836769104
409,-5.5409836769104
410,-5.5409836769104
411,-4.7868852615356445
412,-4.950819492340088
413,-4.8852458000183105
414,-4.983606338500977
415,-5.081967353820801
416,-6.163934230804443
417,-5.573770523071289
418,-6.360655784606934
419,-6
420,-6.262295246124268
421,-5.5409836769104
422,-8.032787322998047
423,-8.26229476928711
424,-7.442623138427734
425,-7.836065769195557
426,-9.606557846069336
427,-10.393442153930664
428,-10.393442153930664
429,-11.016393661499023
430,-10.819672584533691
431,-11.868852615356445
432,-12.098361015319824
433,-12.491803169250488
434,-12.65573787689209
435,-11.868852615356445
436,-13.213114738464355
437,-11.475409507751465
438,9.606557846069336
439,-11.967212677001953
440,-11.770491600036621
441,-11.475409507751465
442,-13.672131538391113
443,-12.557376861572266
444,-12.524590492248535
445,-12.426229476928711
446,-12.754097938537598
447,-14.68852424621582
448,-13.34426212310791
449,-13.73770523071289
450,-13.868852615356445
451,-13.901638984680176
452,-15.0819673538208
453,-13.540983200073242
454,-13.180327415466309
455,-13.049180030822754
456,-12.786885261535645
457,-12.754097938537598
458,-13.180327415466309
459,-13.114753723144531
460,-12.459016799926758
461,-13.442623138427734
462,-13.016393661499023
463,-11.180327415466309
464,-12.065573692321777
465,-11.704917907714844
466,-11.278688430786133
467,-11.049180030822754
468,-11.147541046142578
469,-10.983606338500977
470,-10.459016799926758
471,-11.508196830749512
472,-11.213114738464355
473,-11.73770523071289
474,-11.540983200073242
475,-11.836065292358398
476,-11.31147575378418
477,-11.213114738464355
478,-11.475409507751465
479,-11.442623138427734
480,-12.065573692321777
481,-11.508196830749512
482,-12.229508399963379
483,-12.098361015319824
484,-13.34426212310791
485,-13.73770523071289
486,-12.65573787689209
487,-12.590164184570312
488,-13.73770523071289
489,-14.295082092285156
490,-14.590164184570312
491,-15.213114738464355
492,-15.508196830749512
493,-15.967212677001953
494,-16.295082092285156
495,-16.360654830932617
496,-16.68852424621582
497,-16.95081901550293
498,-17.016393661499023
499,-16.852458953857422
500,-17.47541046142578
501,-17.213115692138672
502,-17.770492553710938
503,-17.442623138427734
504,-17.901639938354492
505,-18
506,-17.409835815429688
507,-17.80327796936035
508,-17.606557846069336
509,-17.508195877075195
510,-17.540983200073242
511,-17.47541046142578
512,-17.47541046142578
513,-17.934425354003906
514,-17.8360652923584
515,-18.1639347076416
516,-18.491804122924805
517,-17.57377052307129
518,-18.62295150756836
519,-18.42622947692871
520,-18.360654830932617
521,-18.852458953857422
522,-18.754098892211914
523,-18.819671630859375
524,-18.032787322998047
525,-18.95081901550293
526,-19.409835815429688
527,-19.57377052307129
528,-19.442623138427734
529,-18.098360061645508
530,-19.704917907714844
531,-19.901639938354492
532,-20.131147384643555
533,-19.016393661499023
534,-20.1639347076416
535,-19.606557846069336
536,-18.68852424621582
537,-18.19672203063965
538,-15.73770523071289
539,-17.180328369140625
540,-14.065573692321777
541,-13.409835815429688
542,-12.9180326461792
543,-11.868852615356445
544,-10.852458953857422
545,-9.967212677001953
546,-8.786885261535645
547,-7.508196830749512
548,-6.262295246124268
549,-4.6885247230529785
550,-2.4918031692504883
551,0
552,2.721311569213867
553,6
554,10.229508399963379
555,13.934426307678223
556,16.852458953857422
557,18.852458953857422
558,21.37704849243164
559,23.540983200073242
560,25.31147575378418
561,26.721311569213867
562,28.62295150756836
563,30.295082092285156
564,32.13114929199219
565,33.01639175415039
566,33.50819778442383
567,33.73770523071289
568,14.491803169250488
569,13.639344215393066
570,11.803278923034668
571,11.508196830749512
572,10.426229476928711
573,9.442623138427734
574,8.426229476928711
575,8
576,7.081967353820801
577,6.65573787689209
578,6.6885247230529785
579,29.606557846069336
580,31.540983200073242
581,33.14754104614258
582,34.52458953857422
583,35.83606719970703
584,37.6721305847168
585,40.03278732299805
586,42.49180221557617
587,45.6065559387207
588,48.03278732299805
589,29.606557846069336
590,-46.88524627685547
591,31.967212677001953
592,-41.21311569213867
593,31.31147575378418
594,-37.344261169433594
595,31.934425354003906
596,-39.704917907714844
597,15.540983200073242
598,14.459016799926758
599,-44.655738830566406
600,29.245901107788086
601,31.344263076782227
602,33.6065559387207
603,32.13114929199219
604,30.393442153930664
605,29.967212677001953
606,28.42622947692871
607,27.37704849243164
608,26.786884307861328
609,26.754098892211914
610,26.459016799926758
611,25.442623138427734
612,24.918033599853516
613,24.131147384643555
614,23.73770523071289
615,110.85246276855469
616,113.14753723144531
617,115.01639556884766
618,-47.47541046142578
619,29.442623138427734
620,32.459014892578125
621,-38.295082092285156
622,-35.24590301513672
623,-31.278688430786133
624,-27.442623138427734
625,-22.62295150756836
626,-17.901639938354492
627,50.918033599853516
628,-7.081967353820801
629,-3.3442623615264893
630,-0.16393442451953888
631,3.147541046142578
632,7.34426212310791
633,12.491803169250488
634,16.52458953857422
635,21.016393661499023
636,25.80327796936035
637,30.1639347076416
638,16.229507446289062
639,16.88524627685547
640,16.721311569213867
641,15.147541046142578
642,14.950819969177246
643,15.34426212310791
644,15.73770523071289
645,16.819671630859375
646,19.278688430786133
647,19.868852615356445
648,21.278688430786133
649,20.655736923217773
650,17.8360652923584
651,13.934426307678223
652,12.098361015319824
653,10.721311569213867
654,25.868852615356445
655,12.426229476928711
656,14.9180326461792
657,15.73770523071289
658,15.606557846069336
659,16.786884307861328
660,16.62295150756836
661,16.52458953857422
662,17.8360652923584
663,17.245901107788086
664,19.081966400146484
665,23.31147575378418
666,25.57377052307129
667,-14.491803169250488
668,-12.590164184570312
669,-12
670,-12.459016799926758
671,-11.967212677001953
672,-11.114753723144531
673,-10.852458953857422
674,-11.967212677001953
675,5.475409984588623
676,27.967212677001953
677,-12.557376861572266
678,5.245901584625244
679,25.73770523071289
680,24.131147384643555
681,23.80327796936035
682,3.672131061553955
683,4.950819492340088
684,5.967213153839111
685,6.622951030731201
686,9.049180030822754
687,-7.147541046142578
688,-6.7868852615356445
689,-7.245901584625244
690,-8.360655784606934
691,-9.180327415466309
692,-7.573770523071289
693,-5.770491600036621
694,-7.573770523071289
695,-31.901639938354492
696,-26.557376861572266
697,5.934426307678223
698,23.442623138427734
699,21.31147575378418
700,18.590164184570312
701,15.508196830749512
702,7.573770523071289
703,7.1147541999816895
704,5.606557369232178
705,6.622951030731201
706,23.47541046142578
707,15.836065292358398
708,20.655736923217773
709,26.032787322998047
710,30.557376861572266
711,-9.245902061462402
712,-12.098361015319824
713,16.918033599853516
714,-15.049180030822754
715,8.68852424621582
716,13.704917907714844
717,19.278688430786133
718,24
719,29.80327796936035
720,-28.590164184570312
721,-10.721311569213867
722,20.26229476928711
723,16.032787322998047
724,4.8852458000183105
725,1.2786885499954224
726,-18.62295150756836
727,4
728,23.606557846069336
729,14.557376861572266
730,17.901639938354492
731,4.590163707733154
732,4.8852458000183105
733,26.295082092285156
734,17.344263076782227
735,16.754098892211914
736,22.229507446289062
737,26.819671630859375
738,31.540983200073242
739,17.57377052307129
740,-27.704917907714844
741,26.098360061645508
742,17.8360652923584
743,12.065573692321777
744,19.442623138427734
745,25.04918098449707
746,29.672130584716797
747,32.52458953857422
748,34.59016418457031
749,35.04917907714844
750,-2.7868852615356445
751,-1.1147540807724
752,2.6885244846343994
753,22.032787322998047
754,20.295082092285156
755,16.295082092285156
756,33.37704849243164
757,31.213115692138672
758,32.75409698486328
759,34.655738830566406
760,32.78688430786133
761,16.590164184570312
762,16.721311569213867
763,17.57377052307129
764,18.852458953857422
765,18.721311569213867
766,18.065574645996094
767,16.68852424621582
768,15.967212677001953
769,17.11475372314453
770,18.393442153930664
771,19.672130584716797
772,18.721311569213867
773,16.88524627685547
774,16.721311569213867
775,-3.573770523071289
776,19.770492553710938
777,19.57377052307129
778,20.327869415283203
779,21.442623138427734
780,22.491804122924805
781,23.081966400146484
782,21.278688430786133
783,19.47541046142578
784,-39.803279876708984
785,-41.934425354003906
786,-43.344261169433594
787,-1.0819672346115112
788,-0.8852459192276001
789,-10.950819969177246
790,-44.557376861572266
791,-12.557376861572266
792,-1.7704918384552002
793,-45.934425354003906
794,-46.75409698486328
795,25.081966400146484
796,-6.163934230804443
797,22.393442153930664
798,20.754098892211914
799,20.754098892211914
800,-9.836065292358398
801,19.73770523071289
802,19.8360652923584
803,19.344263076782227
804,22.491804122924805
805,22.1639347076416
806,-13.147541046142578
807,11.606557846069336
808,18.327869415283203
809,10.065573692321777
810,16.68852424621582
811,-17.278688430786133
812,-18.557376861572266
813,-19.31147575378418
814,-19.967212677001953
815,-20.327869415283203
816,-20.491804122924805
817,-20.95081901550293
818,-21.04918098449707
819,-21.442623138427734
820,22.918033599853516
821,-23.31147575378418
822,-24.360654830932617
823,-0.13114753365516663
824,-0.8196721076965332
825,-1.3442622423171997
826,-27.409835815429688
827,-27.344263076782227
828,-28.557376861572266
829,-4.163934230804443
830,-30.295082092285156
831,-31.344263076782227
832,-7.049180507659912
833,-8.590164184570312
834,-33.934425354003906
835,14.393442153930664
836,-36.09836196899414
837,-37.11475372314453
838,-38.09836196899414
839,-38.98360824584961
840,-40.065574645996094
841,-41.6721305847168
842,-43.63934326171875
843,-45.01639175415039
844,-46.918033599853516
845,67.04917907714844
846,64.75409698486328
847,61.6721305847168
848,59.77049255371094
849,27.672130584716797
850,54.85245895385742
851,22.032787322998047
852,50.49180221557617
853,48.3934440612793
854,46.065574645996094
855,43.47541046142578
856,41.6065559387207
857,40.22950744628906
858,8.229508399963379
859,37.01639175415039
860,35.40983581542969
861,3.7377049922943115
862,33.6065559387207
863,32.85245895385742
864,32.49180221557617
865,31.73770523071289
866,31.344263076782227
867,29.934425354003906
868,29.8360652923584
869,29.04918098449707
870,28.491804122924805
871,27.8360652923584
872,27.213115692138672
873,26.26229476928711
874,26.360654830932617
875,25.442623138427734
876,25.081966400146484
877,25.508195877075195
878,25.278688430786133
879,25.508195877075195
880,25.540983200073242
881,25.409835815429688
882,25.04918098449707
883,24.95081901550293
884,24.62295150756836
885,25.245901107788086
886,24.1639347076416
887,23.770492553710938
888,24.327869415283203
889,24.19672203063965
890,24.62295150756836
891,25.081966400146484
892,24.459016799926758
893,25.508195877075195
894,25.31147575378418
895,25.80327796936035
896,25.147541046142578
897,25.37704849243164
898,25.47541046142578
899,25.016393661499023
900,25.081966400146484
901,25.180328369140625
902,24.786884307861328
903,24.52458953857422
904,24.295082092285156
905,23.967212677001953
906,23.606557846069336
907,23.180328369140625
908,22.459016799926758
909,22.065574645996094
910,21.04918098449707
911,20.819671630859375
912,20.393442153930664
913,20
914,19.540983200073242
915,19.180328369140625
916,18.88524627685547
917,18.88524627685547
918,18.754098892211914
919,18.557376861572266
920,18.327869415283203
921,18.032787322998047
922,17.606557846069336
923,17.180328369140625
924,16.590164184570312
925,16.032787322998047
926,15.540983200073242
927,14.68852424621582
928,14.9180326461792
929,22.327869415283203
930,12.393442153930664
931,12.721311569213867
932,12.557376861572266
933,22.098360061645508
934,12.950819969177246
935,22.655736923217773
936,22.852458953857422
937,11.934426307678223
938,12.786885261535645
939,12
940,12.327868461608887
941,12.327868461608887
942,11.442623138427734
943,11.73770523071289
944,20.88524627685547
945,10.26229476928711
946,10.557376861572266
947,10.229508399963379
948,9.147541046142578
949,9.704917907714844
950,9.704917907714844
951,18.754098892211914
952,8.524590492248535
953,18.655736923217773
954,19.672130584716797
955,18.852458953857422
956,20.393442153930664
957,20.68852424621582
958,20.786884307861328
959,20.62295150756836
960,20.95081901550293
961,21.180328369140625
962,21.147541046142578
963,21.081966400146484
964,21.016393661499023
965,21.081966400146484
966,21.081966400146484
967,20.95081901550293
968,20.360654830932617
969,20
970,19.967212677001953
971,19.442623138427734
972,17.934425354003906
973,17.73770523071289
974,17.245901107788086
975,4.6885247230529785
976,4.032786846160889
977,14.065573692321777
978,14.68852424621582
979,12.852458953857422
980,12.131147384643555
981,10.786885261535645
982,10.557376861572266
983,10.786885261535645
984,9.245902061462402
985,8.9180326461792
986,9.540983200073242
987,8.459016799926758
988,8.229508399963379
989,8.065573692321777
990,7.573770523071289
991,7.147541046142578
992,7.377048969268799
993,6.393442630767822
994,5.475409984588623
995,5.34426212310791
996,5.836065769195557
997,5.180327892303467
998,5.573770523071289
999,5.5409836769104
1000,5.3114752769470215
1001,5.3114752769470215
1002,4.8852458000183105
1003,4.918032646179199
1004,4.754098415374756
1005,4.491803169250488
1006,4.196721076965332
1007,4
1008,3.9344263076782227
1009,3.6065573692321777
1010,3.180327892303467
1011,3.0819671154022217
1012,3.1147541999816895
1013,2.754098415374756
1014,3.0163934230804443
1015,2.950819730758667
1016,2.9180328845977783
1017,2.4918031692504883
1018,2.4590163230895996
1019,2.4918031692504883
1020,2.426229476928711
1021,2.131147623062134
1022,1.6065573692321777
1023,1.4426229000091553
1024,1.2459015846252441
1025,0.9508196711540222
1026,0.7868852615356445
1027,0.4262295067310333
1028,0.39344263076782227
1029,0.09836065769195557
1030,0
1031,-0.2950819730758667
1032,-0.39344263076782227
1033,-0.5245901346206665
1034,-0.2295081913471222
1035,0.06557376682758331
1036,0.6557376980781555
1037,0.9180327653884888
1038,0.9836065769195557
1039,0.8196721076965332
1040,1.3442622423171997
1041,1.311475396156311
1042,1.5409835577011108
1043,1.6721311807632446
1044,1.934426188468933
1045,2.131147623062134
1046,2.5573770999908447
1047,2.852458953857422
1048,3.1147541999816895
1049,3.4426229000091553
1050,3.8360655307769775
1051,4.262295246124268
1052,4.754098415374756
1053,5.3114752769470215
1054,5.672131061553955
1055,6.065573692321777
1056,6.295082092285156
1057,6.65573787689209
1058,7.016393661499023
1059,7.409836292266846
1060,7.868852615356445
1061,8.295082092285156
1062,8.459016799926758
1063,8.622950553894043
1064,8.9180326461792
1065,8.983606338500977
1066,8.885246276855469
1067,8.852458953857422
1068,8.65573787689209
1069,8.524590492248535
1070,8.68852424621582
1071,8.786885261535645
1072,8.721311569213867
1073,8.983606338500977
1074,8.721311569213867
1075,8.819672584533691
1076,8.491803169250488
1077,8.163934707641602
1078,8.098361015319824
1079,7.770491600036621
1080,7.34426212310791
1081,6.65573787689209
1082,6.065573692321777
1083,5.377048969268799
1084,4.6885247230529785
1085,4.131147384643555
1086,3.6393442153930664
1087,2.819672107696533
1088,2.196721315383911
1089,1.573770523071289
1090,0.9508196711540222
1091,0.8852459192276001
1092,0.688524603843689
1093,0.4262295067310333
1094,0.5573770403862
1095,0.26229506731033325
1096,-0.13114753365516663
1097,-0.09836065769195557
1098,-0.19672131538391113
1099,-0.4262295067310333
1100,-0.32786884903907776
1101,-0.32786884903907776
1102,0.06557376682758331
1103,0.7540983557701111
1104,2.721311569213867
1105,4.327868938446045
1106,6.7868852615356445
1107,8.491803169250488
1108,10.524590492248535
1109,12.590164184570312
1110,14.557376861572266
1111,16.52458953857422
1112,18.655736923217773
1113,20.655736923217773
1114,21.47541046142578
1115,23.016393661499023
1116,23.704917907714844
1117,25.508195877075195
1118,26.1639347076416
1119,27.672130584716797
1120,28.655736923217773
1121,29.704917907714844
1122,30.1639347076416
1123,30.852458953857422
1124,31.57377052307129
1125,33.11475372314453
1126,33.50819778442383
1127,-5.573770523071289
1128,35.86885070800781
1129,36.3934440612793
1130,37.83606719970703
1131,18.52458953857422
1132,18.229507446289062
1133,19.278688430786133
1134,19.180328369140625
1135,19.704917907714844
1136,20.229507446289062
1137,20.786884307861328
1138,21.47541046142578
1139,21.73770523071289
1140,21.770492553710938
1141,22.229507446289062
1142,22.032787322998047
1143,22.590164184570312
1144,23.278688430786133
1145,23.409835815429688
1146,18.852458953857422
1147,18.590164184570312
1148,18.491804122924805
1149,18.983606338500977
1150,44.49180221557617
1151,45.01639175415039
1152,20.032787322998047
1153,22.491804122924805
1154,23.37704849243164
1155,23.967212677001953
1156,23.73770523071289
1157,24.52458953857422
1158,25.606557846069336
1159,25.57377052307129
1160,26.754098892211914
1161,27.639345169067383
1162,28.62295150756836
1163,28.983606338500977
1164,30.229507446289062
1165,32.16393280029297
1166,33.37704849243164
1167,33.704917907714844
1168,33.14754104614258
1169,33.6065559387207
1170,33.83606719970703
1171,34.065574645996094
1172,34.459014892578125
1173,34.918033599853516
1174,35.50819778442383
1175,36.655738830566406
1176,-26.131147384643555
1177,-34.52458953857422
1178,-31.901639938354492
1179,-29.770492553710938
1180,-27.639345169067383
1181,-24.95081901550293
1182,-21.934425354003906
1183,-18.655736923217773
1184,13.377049446105957
1185,15.016393661499023
1186,17.606557846069336
1187,20.459016799926758
1188,23.672130584716797
1189,62.295082092285156
1190,64.52458953857422
1191,7.2131147384643555
1192,11.180327415466309
1193,14.590164184570312
1194,-29.442623138427734
1195,1.6065573692321777
1196,24.62295150756836
1197,3.6393442153930664
1198,3.8360655307769775
1199,4.327868938446045
1200,4.590163707733154
1201,-21.180328369140625
1202,5.508196830749512
1203,6.262295246124268
1204,6.950819492340088
1205,7.278688430786133
1206,8.622950553894043
1207,10.295082092285156
1208,11.016393661499023
1209,11.213114738464355
1210,12.590164184570312
1211,13.0819673538208
1212,12.327868461608887
1213,13.31147575378418
1214,15.180327415466309
1215,-8.557376861572266
1216,-6.754098415374756
1217,-6.262295246124268
1218,-5.2131147384643555
1219,-3.803278684616089
1220,-2.7868852615356445
1221,0
1222,0.4590163826942444
1223,-0.8852459192276001
1224,-2.426229476928711
1225,-2.196721315383911
1226,-1.573770523071289
1227,0.032786883413791656
1228,1.4098360538482666
1229,2.9180328845977783
1230,3.7377049922943115
1231,-18.754098892211914
1232,-1.737704873085022
1233,-1.4754098653793335
1234,-0.3606557250022888
1235,-2.295081853866577
1236,-7.475409984588623
1237,-10.786885261535645
1238,15.34426212310791
1239,19.73770523071289
1240,-2.852458953857422
1241,-2.196721315383911
1242,-4.983606338500977
1243,-8.557376861572266
1244,-10.622950553894043
1245,-9.409835815429688
1246,-9.377049446105957
1247,-11.409835815429688
1248,-12.491803169250488
1249,-11.672131538391113
1250,30.983606338500977
1251,37.77049255371094
1252,-1.3442622423171997
1253,0.6557376980781555
1254,2.327868938446045
1255,-0.032786883413791656
1256,-4.983606338500977
1257,-6.721311569213867
1258,-6.098360538482666
1259,-4.983606338500977
1260,-1.4098360538482666
1261,0.2295081913471222
1262,0.4590163826942444
1263,0.8524590134620667
1264,1.7704918384552002
1265,-0.49180328845977783
1266,-1.8032786846160889
1267,19.081966400146484
1268,16.393442153930664
1269,11.934426307678223
1270,-11.836065292358398
1271,-10.9180326461792
1272,35.14754104614258
1273,-4.590163707733154
1274,-2.950819730758667
1275,-2.7868852615356445
1276,-4.327868938446045
1277,-1.8032786846160889
1278,1.4098360538482666
1279,1.573770523071289
1280,11.409835815429688
1281,13.180327415466309
1282,-0.39344263076782227
1283,-4.229508399963379
1284,17.967212677001953
1285,27.57377052307129
1286,24.819671630859375
1287,22.295082092285156
1288,19.442623138427734
1289,16.393442153930664
1290,-29.245901107788086
1291,-31.704917907714844
1292,-32.918033599853516
1293,9.180327415466309
1294,11.114753723144531
1295,-14.852458953857422
1296,13.475409507751465
1297,14.885246276855469
1298,4.491803169250488
1299,3.245901584625244
1300,17.8360652923584
1301,15.672131538391113
1302,-30.852458953857422
1303,-30.52458953857422
1304,15.508196830749512
1305,8.459016799926758
1306,13.704917907714844
1307,16.754098892211914
1308,20.065574645996094
1309,22.918033599853516
1310,25.344263076782227
1311,-16.557376861572266
1312,-15.508196830749512
1313,-14.852458953857422
1314,-14.950819969177246
1315,-18.95081901550293
1316,-20.754098892211914
1317,-20.590164184570312
1318,-20.393442153930664
1319,-19.73770523071289
1320,-19.508195877075195
